"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"ppadjpred[51]" 0.00479546074422271 0.0000520320412482436 0.0018346804223608 0.0021496814320159 0.00347581046974932 0.00446816383429659 0.00577562284823316 0.00917072837941639 1243.3091380845 1.000438075873
"pr1adjpred[1]" 0.148906429564804 0.00169118563019558 0.0555320964385962 0.0572900590441475 0.106148321099467 0.145271238656122 0.186098463488535 0.268147060128727 1078.21551973371 1.00480755541936
"pr1adjpred[2]" 0.135970171374406 0.00153353896127003 0.0502713144191386 0.0525919054889488 0.0972545211339118 0.132748986876612 0.170220457002652 0.242122036456506 1074.60993878817 1.0049131163915
"pr1adjpred[3]" 0.124165778920669 0.00139115670281296 0.0455306770093982 0.0481015868018246 0.088690216218155 0.120997753367246 0.155089737557011 0.218964316177909 1071.16435145296 1.0050169805383
"pr1adjpred[4]" 0.113393523033361 0.00126252455975427 0.0412575924790998 0.0439949114699683 0.0811313659429368 0.110339640502886 0.141555255618123 0.200060383452612 1067.89386942896 1.00511877854115
"pr1adjpred[5]" 0.103562522485993 0.0011462804486361 0.037404823034275 0.0402478604869476 0.0745211261304056 0.100957551338133 0.129281546942376 0.182125286432929 1064.81323079719 1.0052181307468
"pr1adjpred[6]" 0.0945899536654126 0.00104119909325125 0.0339299398219938 0.0371896539330925 0.0682602019128979 0.0922148618253376 0.117954774395477 0.1655879645163 1061.93666640011 1.00531465035113
"pr1adjpred[7]" 0.0864003313096748 0.000946178186787403 0.0307948334352727 0.0343700393583756 0.0625700063271052 0.0842517448710275 0.108065571243217 0.150469808627648 1059.27776349383 1.00540794697254
"pr1adjpred[8]" 0.0789248538814144 0.000860225960412909 0.0279652742511389 0.0315965941002329 0.0574025934810584 0.0767661490330177 0.0986425256688995 0.136257508269526 1056.84932865104 1.00549763057177
"pr1adjpred[9]" 0.0721008077299749 0.000782450014663884 0.0254105175140909 0.0287963503315521 0.052394600588878 0.0700164080712713 0.0900152181323967 0.123498778895209 1054.66325208152 1.00558331566029
"pr1adjpred[10]" 0.0658710247278732 0.000712047284725632 0.0231029485973234 0.0266847786173247 0.0480411251301651 0.064060740559163 0.0822023896849707 0.113300185280938 1052.73037568143 1.00566462572418
"pr1adjpred[11]" 0.0601833885507221 0.000648295023919579 0.0210177643411485 0.0244433957757446 0.044016464357866 0.0585181318975153 0.0751116881508521 0.103731541893939 1051.06036721361 1.00574119777725
"pr1adjpred[12]" 0.0549903852089975 0.000590542701565543 0.0191326867874928 0.022292093552208 0.0402008782777934 0.0535531929327422 0.0687164380503545 0.0950756534350227 1049.66160305175 1.0058126869459
