"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr2adjpred[22]" 0.0189043547985879 0.000314158282299436 0.00884897553791923 0.00190331001847141 0.0126904834710699 0.0192452296333278 0.0254253925379619 0.0354085207010697 793.394091060063 0.999856910921084
"pr2adjpred[23]" 0.0172943071149027 0.000287112372865464 0.00809577583066913 0.00173845345970903 0.0116104030373752 0.017551412224244 0.0232339562307537 0.0324602178238174 795.084215161614 0.999757989970932
"pr2adjpred[24]" 0.0158224156898083 0.000262478676075296 0.00740980431653233 0.00158787649528936 0.0106251451365175 0.0160616052783636 0.0212640106557974 0.0298111591867474 796.939630792309 0.999662767968839
"pr2adjpred[25]" 0.0144767381701798 0.0002400361308935 0.00678480476366818 0.00145034221544145 0.00969621459055243 0.0146680354561729 0.0194742694557495 0.0272762210613374 798.95344661805 0.9995714780137
"pr2adjpred[26]" 0.0132463719599794 0.000219584313958824 0.00621512152222418 0.00132860424384588 0.00889106972146867 0.0133917683284268 0.0177695853990348 0.0250033855794692 801.1182463369 0.999484335556888
"pr2adjpred[27]" 0.0121213630542674 0.000200941490214232 0.00569564077563726 0.00122987865097254 0.00816005342679355 0.0122456626450977 0.0162255184629881 0.0229130899878386 803.426113887232 0.999401537140227
"pr2adjpred[28]" 0.0110926229219771 0.000183942849089674 0.00522173758774523 0.00112938941753318 0.00749137285353578 0.0111975852690324 0.0148365217290321 0.02101088161903 805.86866310596 0.999323259330372
"pr2adjpred[29]" 0.010151852722043 0.000168438908464925 0.00478922817233309 0.0010249765400741 0.00685219734483763 0.0102556704754129 0.0135561352836653 0.0192604936402342 808.437071681173 0.999249657860045
"pr2adjpred[30]" 0.00929147420147712 0.000154294070352563 0.00439432686860031 0.000936699202099983 0.00622563910242951 0.00938193971512863 0.0123879548411824 0.017702640878263 811.122119176313 0.999180866982713
"pr2adjpred[31]" 0.00850456668223954 0.00014138531378781 0.00403360735722822 0.000860637880703978 0.00569573094848603 0.00857636019058489 0.0113225745540488 0.0162314880393923 813.914228837305 0.999116999043403
